1.059206033010246628e+00,3.385017674876011462e+00,1.991754131568730379e+00,4.791790347133336958e+00,6.502707421740382188e+00
2.291906803960286343e+00,1.723792550338966834e+00,1.162531593959803544e+00,5.659278896362978983e+00,9.349527779067049238e+00
2.933723792628797344e+00,4.552189809751194360e+00,2.190595245547383829e+00,4.155265964108163068e+00,9.332691336866298926e+00
3.316470028235875667e+00,2.852950200159957372e+00,-2.844405770075704165e-01,5.449966642360328350e+00,4.905126250940247346e+00
2.332681550598357578e+00,3.505266511878599722e+00,2.505082745143297984e+00,5.761885442943786018e+00,7.896986457374657320e+00
2.512080877182242933e+00,3.886370248101830072e+00,-8.707679945241300068e-01,4.676342208748494045e+00,8.643578776416251941e+00
2.050893949983484177e+00,3.546947704257373157e+00,2.729235475283252832e+00,6.006897189402263137e+00,8.810874037843225537e+00
2.168710663829977570e+00,2.208570320161957756e+00,1.100988128117672105e+00,6.650364601206208981e+00,5.985518518998383719e+00
1.555165664835315820e+00,2.807780995197290963e+00,-4.056700071814378639e-01,3.892715126014675064e+00,7.136441786340641968e+00
1.468505754512676065e+00,2.795733541517502641e+00,3.823155798134030725e+00,5.416917598491968633e+00,9.085046704599179179e+00
1.844580052858576735e+00,3.271802104313807913e+00,1.090398346088073511e+00,5.458982626912127323e+00,8.533681683272972052e+00
1.568120035533077328e+00,3.109736120622373701e+00,2.556924231316789253e+00,5.077042672221114827e+00,7.502654324910183803e+00
2.096242995336868642e+00,3.056878719382570164e+00,-1.489277195369594686e+00,4.186458438393800385e+00,7.764073138142734365e+00
2.558849997676059029e+00,4.384094944646465208e+00,-6.528835040382552357e-02,6.422391521579163154e+00,8.005455912126690166e+00
2.020368887562329352e+00,4.385782770675756836e+00,2.763063129295806775e+00,5.957610386096368060e+00,4.588633198705590388e+00
2.887146338499761100e+00,4.586245275465941518e+00,1.773333203237448474e+00,5.721088655360033748e+00,8.667161938481847017e+00
1.747135843668272681e+00,3.804992487847262517e+00,4.383982086702179259e+00,6.054711216228055193e+00,1.048100778809666700e+01
3.269130845151660303e+00,2.371498141595516529e+00,1.437240721459155823e+00,6.364111862203253978e+00,4.151937094610349988e+00
9.721238528256517242e-01,1.763124423452468559e+00,-5.247203328273841727e-01,3.747102497702006652e+00,8.181379822209189356e+00
2.116720856150607677e+00,2.462130971858677242e+00,-3.830109395260232752e-01,4.444775923658536243e+00,7.985086738223340141e+00
6.502009715636074549e-01,3.500308417363326541e+00,2.997918482465076195e+00,4.430534387357235815e+00,9.415155497884224900e+00
1.197799220156230859e+00,2.954106368409062267e+00,-1.363954555994919104e+00,4.355984296452724003e+00,6.933285786978596654e+00
1.035432402182065115e+00,2.944096013593941574e+00,1.937948834513396834e+00,4.109082702986897040e+00,7.506645812363405668e+00
2.465178259968252572e+00,2.884049991791372669e+00,-4.091605536594695725e-01,4.710318141828814476e+00,8.768643340221295546e+00
1.674574476965465575e+00,3.899239677431594497e+00,7.334642747332642543e-03,4.454135745969526994e+00,7.893538090217671943e+00
