2.990114872049490558e+00,2.990766942026020114e+00,2.720869803357338856e+00,4.158157789116313729e+00,6.654489248060540874e+00
2.218899120881176579e+00,3.250559947487418277e+00,1.791442655293814745e+00,6.093070768838020790e+00,7.588547323061386685e+00
2.261662460161401711e+00,2.367345321741380015e+00,5.382584320702730629e+00,6.003270047739085236e+00,9.075749956499540971e+00
3.213444494975346899e+00,3.574249210446311498e+00,7.465289265642575112e-01,2.843646349859215938e+00,8.318314238985399456e+00
1.725333013543218552e+00,3.077454604668135474e+00,1.679080997771933870e+00,3.254501105074819378e+00,7.072484882283164964e+00
1.866865549186470741e+00,4.931563974648492277e+00,-2.109811455403495462e+00,5.323061108907043426e+00,1.025002076483533031e+01
7.294997962916234258e-01,3.290676857842962377e+00,1.366687774252604015e-01,4.279609552786532767e+00,7.790358365740289948e+00
3.363935471702279578e-01,2.075909039708843551e+00,-1.985814230616334886e+00,3.970232443969354819e+00,9.052933989859948127e+00
1.296445738463245068e+00,3.271392174706772238e+00,8.293121224265480596e-01,7.210082945407640054e+00,7.942643959551764610e+00
2.280880488523302052e+00,3.353202438308267030e+00,-1.081006286721235554e+00,4.243321676601499171e+00,5.525174403407328683e+00
1.458790670083805807e+00,2.638820047690697557e+00,-6.352429964644668026e-02,3.976481680192916812e+00,5.973906437130725777e+00
6.664692702636074717e-01,3.166114973369534624e+00,-4.267640635240013136e-01,5.253679417917353156e+00,8.294683851851909040e+00
3.072686267890142986e+00,2.577273807618584378e+00,7.552423297423322968e-01,4.389156715754753080e+00,5.256624564298096658e+00
1.287914547505644158e+00,3.014687186646396455e+00,2.497721639264360860e+00,4.043220444989661821e+00,9.260100758012960398e+00
1.988714438769314530e+00,3.296590818627381125e+00,3.451358338545934767e+00,3.817637996161072245e+00,8.678231059409256432e+00
1.999182970804304071e+00,3.842237537609039855e+00,1.678371722397000276e+00,4.504849647725618134e+00,9.134724021853099174e+00
1.750563715304565449e+00,3.545330822448152563e+00,1.133059240490830177e-01,5.434132533404919307e+00,8.138803612087945893e+00
2.396575318711651637e+00,1.130252748217421388e+00,1.283504926303322025e+00,3.751024552693654535e+00,1.002146094739906701e+01
1.735986645077756796e+00,3.201829416387814042e+00,-2.198626599624649014e-01,4.927474815809038233e+00,6.760728122198248258e+00
3.359891230694109776e-01,3.584135692766914794e+00,-4.916303280523699470e-01,4.989441119177836725e+00,8.889389041976176742e+00
9.710249004561990471e-01,2.994256530448359488e+00,-1.225562628395088893e+00,4.710634510836069211e+00,1.032783676018280161e+01
2.243094700224565141e+00,3.607007445792534739e+00,-2.013857489719580673e+00,5.825206960545009416e+00,8.055455532565778398e+00
7.434098921661833614e-01,3.547858018510468003e+00,8.967626576086094037e-01,5.538186719511733358e+00,9.294051427840706481e+00
1.652816810266473979e+00,3.923442795888105294e+00,2.062760598721780525e+00,7.443000550669390591e+00,6.717357835845912284e+00
1.058627806571671437e+00,3.870803792158737267e+00,1.325946934212097306e+00,3.955358883587744234e+00,7.919307227837697027e+00
8.254397186975561684e-01,3.677806868760687742e+00,9.871545549100959605e-01,5.131451663427692544e+00,5.104611400244558617e+00
9.788583130642249941e-01,1.830058108008953743e+00,1.031688829554322284e+00,5.659901753474830599e+00,5.994825615943100594e+00
1.598333265403211634e+00,2.299684264479066265e+00,1.170183875079470193e-01,4.517177764241361082e+00,7.586370614418280311e+00
2.173665668562307474e+00,3.484535038185707645e+00,3.982152923750326146e+00,5.441450559267054565e+00,4.864928634530937046e+00
1.883881506649489168e+00,2.310662802439010122e+00,6.521888962998811934e-01,6.398639619593708971e+00,4.823073491598606211e+00
3.064119148986353736e+00,2.570980188132833355e+00,-1.236355354642753923e+00,5.669394524718178729e+00,7.796972953522574912e+00
1.754613703248330436e+00,3.485636511794970804e+00,5.212132856964264427e-01,5.739429233224674576e+00,7.437311092712975302e+00
4.824608689104443737e-01,3.014176682183144163e+00,9.942462062234680431e-02,4.812433309760952405e+00,5.440114073737226441e+00
2.009734159125950992e+00,3.752220584620199251e+00,8.078998576572031798e-01,5.248480634249566457e+00,9.380185268609734450e+00
2.071372864855954621e+00,2.051734550484888953e+00,3.830860359833492268e-01,4.564093839534555386e+00,7.243584559229327091e+00
2.316535813768508145e+00,3.339065082806246476e+00,-3.349351166828264947e-01,4.870017013337911038e+00,9.602889513777487451e+00
2.499825667796478523e+00,1.844605909111446396e+00,-1.747634717709568353e+00,4.917590370800470900e+00,1.425550897173151199e+01
3.278084146714109970e+00,1.979881781294410725e+00,2.892460959362656014e-01,5.834292496859164068e+00,9.171982312592762199e+00
1.452183853078842235e+00,3.207734835431369280e+00,-1.447496921213584198e+00,5.363503458764331988e+00,1.039392102598056766e+01
2.260808398879074588e+00,2.900747604527939671e+00,8.485644706710476770e-01,4.978480377216089714e+00,6.613272641203905344e+00
1.986823328126488430e+00,2.200728393748134337e+00,2.435222523857608401e+00,4.682124309123286032e+00,9.934648504436250249e+00
1.419735997858047494e+00,2.793144359120486087e+00,4.746669670680534026e+00,4.797197355930123308e+00,6.843408766518979114e+00
4.136308422805308638e+00,2.588084933017714029e+00,1.821825416470485237e+00,4.025195562780965908e+00,8.792787510238950333e+00
1.742382884346519223e+00,2.366186055298292068e+00,1.649097145724071067e+00,5.633021205962759126e+00,9.674193810335919963e+00
5.904715106308016104e-01,3.175787511191977774e+00,2.664283111733870335e+00,5.974008079234070401e+00,7.555724130786599879e+00
3.770100892851614205e+00,1.946648914290433074e+00,1.677966675862302637e+00,4.143716467587249319e+00,7.760653712086332590e+00
2.325545984760709839e+00,3.221684101071516704e+00,3.047713506601570810e+00,6.423651915225082831e+00,9.907264003191331270e+00
8.809604246186883980e-01,1.568049086566661421e+00,7.058248896376544401e-01,4.586545651202717622e+00,1.127101755758324053e+01
2.620350139445524640e+00,3.374052207455408681e+00,1.206707697781455035e+00,5.144502519270917062e+00,9.847367232536553772e+00
3.269781847189774382e+00,3.242870602039278793e+00,-3.979950040883761808e-02,5.296228986768629632e+00,7.214106289134468497e+00
1.103957493578085369e+00,3.536123135759818403e+00,-2.005072717390059545e-01,4.793965715088156720e+00,7.375761841431311083e+00
2.135175444758437013e+00,2.510724403458937548e+00,5.895384368591094493e-02,4.878064464526492117e+00,6.395274614189943030e+00
1.860959989959557470e+00,3.480958866598435009e+00,2.284516569998096269e+00,4.021937916422587911e+00,6.556496456686671692e+00
8.366047061627346348e-01,2.241598964800709748e+00,1.109953705326103934e+00,4.981584196541705367e+00,1.073953074628177440e+01
3.183719539936856524e+00,3.636234943391992047e+00,-1.899313808618003474e+00,5.517288259682598728e+00,1.004264642118548068e+01
1.984570338216675056e+00,1.498746966299656425e+00,3.889314342860301643e+00,6.561094637567186361e+00,7.594394878447636721e+00
2.536218694718617161e+00,3.201321979964708131e+00,2.034183536176167095e+00,5.068501369608098273e+00,1.065644150453345063e+01
1.283571376274144527e+00,2.481462383297513785e+00,-1.442494776020191161e+00,6.345344745060511826e+00,9.172732118170840110e+00
1.344440610496094202e+00,2.453140848235847216e+00,4.069006708266297290e-01,4.681511757856519296e+00,1.215607792631347372e+01
2.314362763310747972e+00,3.107368311994679999e+00,1.328384047948205637e+00,3.912686565158830732e+00,5.582148969334070898e+00
2.106814075934587915e+00,2.761815940378041567e+00,-2.105428752653133451e-01,4.394293066618227606e+00,1.018947082811678051e+01
3.848216218018968959e+00,3.686431486419306403e+00,8.318377022749805505e-01,4.527300859057096893e+00,5.794555302757191662e+00
1.724894324561188741e+00,2.924172444485830802e+00,1.535641410838462839e+00,5.520121513536643931e+00,6.937565678299405292e+00
4.212554078989681372e+00,3.716646980494033414e+00,2.634045969672365040e+00,3.882664649038108706e+00,1.020252820452803100e+01
3.508525756096146697e+00,2.663879083859937769e+00,-1.221219348909116320e+00,4.897000421027919437e+00,8.422266257817280888e+00
5.492140008066903611e-02,3.048753700912674613e+00,-6.294744450156428694e-01,4.077318873692489909e+00,9.417353773219190316e+00
3.194572224773546409e-01,3.281847154142918388e+00,-1.726050653497512855e-02,2.696527734859867742e+00,6.412843672996380029e+00
1.426465865894123830e+00,3.789361850990096148e+00,1.270037369471767708e+00,5.210852435457578480e+00,1.147884203785379853e+01
1.814183472632340477e+00,3.438725198467517341e+00,3.126377416820516952e+00,4.282021739034246544e+00,7.932730895353112821e+00
2.008934115676567878e+00,2.796583421710628681e+00,4.061516525515706633e+00,5.949913204244817955e+00,1.284827696462254920e+01
2.836949890837294763e+00,2.030009775861537413e+00,2.172154734113707519e+00,4.750752590884055770e+00,6.706763645904850080e+00
1.277729327566704765e+00,2.515017781684497411e+00,2.283852442272979566e+00,5.965782365012999300e+00,5.050575826616094943e+00
1.278509522835590051e+00,3.234536525791340988e+00,7.742001255015908967e-01,5.875209640721307025e+00,6.858552637819143705e+00
1.798819000482857255e+00,2.294504138346683764e+00,8.421098674641946946e-01,6.779470617120850306e+00,8.704732502075767542e+00
1.979535838904855627e+00,3.206063712667063470e+00,-2.651189769594570755e-01,4.451340469115494969e+00,1.038122453168032244e+01
2.278889999912451003e+00,3.782822642357778875e+00,1.779895190229465740e+00,4.044226262718193965e+00,6.892912309032190876e+00
3.058294814449999954e+00,3.173211891855509670e+00,2.956775959505927531e+00,5.794022859459118990e+00,1.220861672284656407e+01
2.621673282402409377e+00,3.116655491156198998e+00,3.049078861490209125e+00,4.661480425228766045e+00,7.969460016487259324e+00
2.493847115146163862e-01,3.287248933258019701e+00,5.601333221505970794e-01,4.678447164142769843e+00,9.376470595441745104e+00
2.697347551483437300e+00,3.859828557529946469e+00,1.343308267969524072e+00,5.403287100706381629e+00,6.801071108477626304e+00
2.811485863316992351e+00,4.024190673276146768e+00,1.997268471741137752e+00,5.371288228467038905e+00,1.070211754781054303e+01
2.636344947604133182e+00,2.275118337763818666e+00,1.326685027828641283e-01,5.318851285927220118e+00,5.831688890888434784e+00
3.310080341410261973e+00,3.145252471024480911e+00,1.363079491848915303e+00,5.922290846875190695e+00,9.283969822541507710e+00
2.327097515918198134e+00,3.416402586596014590e+00,1.561796345548485121e+00,5.716554857091441733e+00,9.366459018296648509e+00
1.327006836145288915e+00,2.813307105102711425e+00,1.824222596440784994e+00,4.013988778035282756e+00,8.962552451040544099e+00
1.850672500523269148e+00,4.764456138668467844e+00,2.606501240672864927e-02,5.336311896096887608e+00,1.117259213179167787e+01
-4.490177537568125210e-01,3.605246399500649623e+00,3.127901966604194950e+00,4.511200076482521304e+00,6.734702898016411865e+00
2.473285612243553366e+00,2.398284915096377645e+00,2.541487635387898347e+00,4.180503086886053765e+00,1.438468050234328643e+01
2.116945656793288499e+00,3.574085035253985687e+00,-2.759843551154468777e+00,5.096304767743324859e+00,7.261500299793579138e+00
1.408896161367795052e+00,3.495145665458784912e+00,-7.271078864197979552e-01,5.057286883038143444e+00,1.025597905464977089e+01
1.345292324917216398e+00,3.537357543624065848e+00,4.850079226722471271e-01,4.556653510020406195e+00,8.575845853926969298e+00
9.193381487883054426e-01,1.788790291556867862e+00,-2.181611447456505815e+00,5.452726596982689244e+00,7.089971338794114786e+00
1.952269134702094844e+00,4.086838142284988429e+00,3.478688813711915628e+00,5.570367857204076678e+00,7.380700103494635123e+00
2.379344537288794914e+00,1.861666406243384531e+00,1.368938431330392280e+00,5.450595389396402091e+00,9.453050951287139014e+00
1.669638954201340564e+00,3.784553351309072777e+00,2.022079342856856421e+00,4.573273733794818163e+00,7.377604620638112287e+00
1.500101748815270808e+00,2.215320756847675376e+00,-7.857571223590711362e-01,3.893842793828892201e+00,1.192190260337359575e+01
1.964021392046994219e+00,3.272568021928913051e+00,1.311544937426881940e+00,4.489086057743403302e+00,8.727353576391013945e+00
1.825239668803283033e+00,3.682521239450977202e+00,3.682986484896242363e+00,4.527028492469924892e+00,6.779253246399486343e+00
1.042734921178338547e+00,3.578623517813896981e+00,2.147959950801595852e+00,5.072099165555193245e+00,7.893805925592012329e+00
3.292547900132268168e+00,3.026197442804336113e+00,2.253093338686813496e+00,5.578551555819711183e+00,8.790490313749412365e+00
2.440909642847021832e+00,2.345210352308773949e+00,1.953990478974696687e+00,6.785224044984165204e+00,7.859917438632435527e+00
3.280940942744540401e+00,2.920861553306365987e+00,9.076529484669325631e-01,4.997603870830293893e+00,9.471769067964686428e+00
1.502270194788120072e+00,2.432172259893328192e+00,-7.529551504171823062e-01,4.925099577976578047e+00,7.743572566713836203e+00
8.812833623956775053e-01,1.822663005775467582e+00,4.390324338364388623e+00,4.786666845439130569e+00,9.190721354418895928e+00
